part	text_index	letter	down_ms	up_ms	actual_down_ms	actual_up_ms
7	81	8	538404.78	538454.72	538408.77	538458.60
7	82	4	538655.58	538725.64	538659.47	538729.60
7	82	4	538780.82	538843.04	538784.60	538847.23
7	82	4	538909.36	538966.52	538913.33	538970.26
7	82	4	539025.95	539082.93	539029.94	539087.07
7	82	4	539135.39	539332.85	539139.19	539336.80
7	83	6	539517.10	539722.45	539521.28	539726.10
7	83	6	539791.60	539847.91	539795.32	539851.88
7	83	6	539914.62	539976.62	539918.18	539980.45
7	83	6	540042.62	540102.34	540046.55	540106.33
7	83	6	540163.48	540221.15	540167.44	540224.86
7	85	4	540709.64	540759.14	540713.66	540762.93
7	85	4	540812.22	540869.47	540816.04	540873.16
7	85	4	540930.89	540986.86	540934.58	540990.50
7	85	4	541053.20	541106.65	541056.90	541110.92
7	85	4	541153.24	541330.48	541157.05	541334.11
7	86	0	541536.52	541713.12	541540.42	541716.95
7	86	0	541773.43	541974.23	541777.37	541978.05
7	86	0	542027.35	542223.62	542031.30	542227.38
7	86	0	542279.59	542427.11	542283.37	542431.19
7	86	0	542489.18	542711.85	542492.88	542715.56
7	87	4	542894.17	542951.15	542897.99	542955.33
7	87	4	543021.92	543088.20	543025.74	543091.86
7	87	4	543166.58	543250.55	543170.56	543254.64
7	87	4	543302.61	543369.49	543306.85	543373.59
7	87	4	543430.43	543635.64	543434.57	543639.42
7	88	4	544151.72	544229.92	544155.73	544234.06
7	88	4	544287.34	544360.17	544291.16	544363.88
7	88	4	544428.58	544496.77	544432.43	544500.65
7	88	4	544555.56	544615.04	544559.36	544619.05
7	88	4	544673.19	544876.30	544676.93	544880.15
7	90	=	545397.14	545581.77	545400.94	545585.70
7	90	=	545630.04	545680.55	545634.23	545684.28
7	90	=	545736.47	545798.72	545740.33	545802.74
7	90	=	545860.05	545925.83	545863.68	545929.58
7	90	=	545977.13	546176.68	545980.89	546180.84
7	92	D	546624.14	546826.26	546628.18	546830.07
7	92	D	546898.08	546963.67	546902.07	546967.48
7	92	D	547016.84	547073.72	547020.73	547077.91
7	93	E	547595.32	547666.88	547599.08	547670.58
7	95	4	548165.83	548224.77	548169.54	548228.43
7	95	4	548284.48	548342.68	548288.20	548346.23
7	95	4	548400.07	548459.14	548404.06	548463.11
7	95	4	548520.09	548582.20	548523.56	548586.50
7	95	4	548637.50	548857.33	548641.28	548861.17
7	96	Z	549049.80	549230.66	549053.74	549234.29
7	96	Z	549299.90	549461.58	549304.01	549465.33
7	96	Z	549524.63	549594.99	549528.57	549598.91
7	96	Z	549660.85	549715.89	549665.02	549720.00
7	97	5	550099.60	550166.45	550104.10	550170.46
7	97	5	550233.73	550286.64	550237.76	550290.56
7	97	5	550340.53	550400.67	550344.68	550404.50
7	97	5	550467.98	550523.36	550471.85	550527.38
7	97	5	550576.20	550628.74	550580.25	550632.86
7	98	S	551174.21	551238.52	551177.99	551242.62
7	98	S	551301.81	551353.07	551305.67	551356.81
7	98	S	551425.49	551478.86	551429.61	551482.91
7	99	L	551695.22	551759.63	551699.28	551763.40
7	99	L	551819.74	551989.36	551823.51	551993.38
7	99	L	552057.19	552109.36	552060.83	552114.00
7	99	L	552174.48	552229.78	552178.26	552233.46
7	101	K	552719.28	552917.68	552722.98	552921.52
7	101	K	552960.66	553025.00	552964.41	553028.66
7	101	K	553078.35	553231.64	553081.94	553235.30
